"","id","date","price","bedrooms","bathrooms","sqft_living","sqft_lot","floors","waterfront","view","condition","grade","sqft_above","sqft_basement","yr_built","yr_renovated","zipcode","lat","long","sqft_living15","sqft_lot15","sqmt_living","sqmt_living15","sqmt_lot","sqmt_lot15","sqmt_above","sqmt_basement"
"3270","1266200015",2015-01-27,805500,3,1,1440,10330,1,FALSE,0,"4","7",1440,0,1952,0,"98004",47.6245,-122.193,2080,10327,133.78032,193.23824,959.68799,959.409281,133.78032,0
"3271","0952003350",2015-02-04,507250,3,1.75,1400,5750,1,FALSE,2,"3","6",1100,300,1915,0,"98126",47.5659,-122.38,1500,5175,130.0642,139.3545,534.19225,480.773025,102.1933,27.8709
"3272","2386000300",2014-12-02,8e+05,4,2.5,4600,67369,2,FALSE,0,"3","10",4600,0,1990,0,"98053",47.6417,-121.992,4600,67369,427.3538,427.3538,6258.782207,6258.782207,427.3538,0
"3273","3625059143",2014-09-03,6e+05,3,2.25,2100,8276,2,FALSE,1,"4","8",2100,0,1979,0,"98008",47.6068,-122.112,2420,18135,195.0963,224.82526,768.865228,1684.795905,195.0963,0
"3274","8651500850",2015-03-17,627800,4,1.75,2010,12044,1,FALSE,0,"3","9",2010,0,1982,0,"98074",47.6446,-122.068,2200,11144,186.73503,204.3866,1118.923732,1035.311032,186.73503,0
"3275","3359500110",2014-06-24,660000,2,2.25,2550,6000,2,FALSE,0,"5","7",1860,690,1902,0,"98115",47.6739,-122.323,2010,4000,236.90265,186.73503,557.418,371.612,172.79958,64.10307
"3276","0818500490",2014-10-09,153503,2,2.5,1240,3649,2,FALSE,0,"3","7",1240,0,1986,0,"98003",47.3241,-122.322,1400,3721,115.19972,130.0642,339.003047,345.692063,115.19972,0
"3277","3876311390",2015-01-20,456500,3,2.25,2090,9163,1,FALSE,0,"3","7",1460,630,1975,0,"98034",47.7334,-122.167,1960,7713,194.16727,182.08988,851.270189,716.560839,135.63838,58.52889
"3278","8085400490",2014-08-01,1306000,5,2.5,2770,8100,2,FALSE,0,"3","9",2770,0,2002,0,"98004",47.6341,-122.208,2070,8100,257.34131,192.30921,752.5143,752.5143,257.34131,0
"3279","2355010090",2014-12-07,843500,3,2.5,3560,11448,2,FALSE,0,"3","11",3560,0,1997,0,"98052",47.7126,-122.104,3290,11506,330.73468,305.65087,1063.553544,1068.941918,330.73468,0
"3280","9550200265",2014-08-18,625000,3,1,1240,4080,1,FALSE,0,"3","7",1240,0,1925,0,"98103",47.667,-122.333,2060,4080,115.19972,191.38018,379.04424,379.04424,115.19972,0
"3281","8818400490",2014-06-11,527000,2,1.75,1640,4080,1,FALSE,0,"3","7",840,800,1921,0,"98105",47.6645,-122.326,1980,4080,152.36092,183.94794,379.04424,379.04424,78.03852,74.3224
"3282","8964800025",2015-02-26,1965000,5,3.75,3940,13738,1.5,FALSE,3,"4","9",3940,0,1951,0,"98004",47.6203,-122.212,2370,13320,366.03782,220.18011,1276.301414,1237.46796,366.03782,0
"3283","2125059112",2015-03-26,1003000,5,2.5,3150,50094,2,FALSE,0,"4","9",3150,0,1969,0,"98005",47.6387,-122.177,3600,48787,292.64445,334.4508,4653.882882,4532.458661,292.64445,0
"3284","2028700535",2015-02-25,855000,4,3,2550,5300,2,FALSE,0,"3","8",1720,830,1908,2013,"98117",47.6786,-122.367,1590,4505,236.90265,147.71577,492.3859,418.528015,159.79316,77.10949
"3285","4309710100",2014-06-20,725000,4,3.25,3940,27591,2,FALSE,3,"3","9",3440,500,2000,0,"98059",47.5157,-122.116,3420,29170,366.03782,317.72826,2563.286673,2709.98051,319.58632,46.4515
"3286","4364700805",2014-10-15,315000,1,1,580,7200,1,FALSE,0,"3","6",580,0,2000,0,"98126",47.5249,-122.373,1360,7560,53.88374,126.34808,668.9016,702.34668,53.88374,0
"3287","3356407665",2014-09-24,180000,3,1.75,1330,16000,1,FALSE,0,"3","7",1330,0,1978,0,"98001",47.28,-122.257,1330,14374,123.56099,123.56099,1486.448,1335.387722,123.56099,0
"3288","9238900855",2015-03-13,7e+05,2,1,930,5000,1,FALSE,3,"3","7",930,0,1926,2013,"98136",47.5333,-122.388,1760,5228,86.39979,163.50928,464.515,485.696884,86.39979,0
"3289","1086100100",2014-08-11,476500,3,1,1060,8625,2,FALSE,0,"4","7",1060,0,1962,1997,"98033",47.6615,-122.179,2010,8901,98.47718,186.73503,801.288375,826.929603,98.47718,0
"3290","6121000110",2014-06-03,193000,3,1.5,1180,9048,1,FALSE,0,"3","7",1180,0,1960,0,"98148",47.4327,-122.328,1460,8942,109.62554,135.63838,840.586344,830.738626,109.62554,0
"3291","8700100100",2014-08-19,295000,4,2.5,1850,6663,2,FALSE,0,"3","7",1850,0,1990,0,"98030",47.3618,-122.195,1850,6417,171.87055,171.87055,619.012689,596.158551,171.87055,0
"3292","9417400215",2014-07-31,363000,2,1,820,4880,1,FALSE,0,"4","6",820,0,1925,0,"98136",47.5483,-122.394,1320,4880,76.18046,122.63196,453.36664,453.36664,76.18046,0
"3293","7701961030",2015-01-29,875000,4,2.5,3600,21794,2,FALSE,0,"4","11",3600,0,1990,0,"98077",47.7121,-122.072,3410,19864,334.4508,316.79923,2024.727982,1845.425192,334.4508,0
"3294","2149800148",2014-05-14,257200,3,2,1850,8250,1,FALSE,0,"4","7",1150,700,1952,0,"98002",47.3066,-122.209,1580,7153,171.87055,146.78674,766.44975,664.535159,106.83845,65.0321
"3295","0686450490",2014-09-29,555000,3,2,2240,11250,1,FALSE,0,"3","8",2240,0,1968,0,"98008",47.6371,-122.119,2200,12500,208.10272,204.3866,1045.15875,1161.2875,208.10272,0
"3296","9413400165",2014-06-24,380000,3,2.25,1860,15559,2,FALSE,0,"4","7",1860,0,1963,0,"98022",47.1559,-121.646,1110,11586,172.79958,103.12233,1445.477777,1076.374158,172.79958,0
"3297","0104550690",2014-07-25,282000,4,2.75,2390,7330,2,FALSE,0,"3","7",2390,0,1989,0,"98023",47.3061,-122.359,1980,6735,222.03817,183.94794,680.97899,625.701705,222.03817,0
"3298","1995200245",2014-06-06,545000,4,2.5,2040,6034,2,FALSE,0,"3","7",2040,0,1990,0,"98115",47.6952,-122.323,1380,5986,189.52212,128.20614,560.576702,556.117358,189.52212,0
"3299","7409700215",2014-06-06,550000,3,1.5,1900,5000,1.5,FALSE,0,"3","7",1640,260,1926,0,"98115",47.6779,-122.294,2090,5000,176.5157,194.16727,464.515,464.515,152.36092,24.15478
"3300","7409700215",2015-03-13,921500,3,1.5,1900,5000,1.5,FALSE,0,"3","7",1640,260,1926,0,"98115",47.6779,-122.294,2090,5000,176.5157,194.16727,464.515,464.515,152.36092,24.15478
"3301","1337800855",2015-05-12,885000,3,1.5,2200,2880,2,FALSE,0,"5","7",1440,760,1904,0,"98112",47.6308,-122.312,2440,4640,204.3866,226.68332,267.56064,431.06992,133.78032,70.60628
"3302","7015200615",2014-05-29,820000,4,2.25,2280,6660,1.5,FALSE,2,"3","8",1960,320,1940,1984,"98119",47.6503,-122.368,1720,5336,211.81884,159.79316,618.73398,495.730408,182.08988,29.72896
"3303","8805400090",2014-05-13,289000,3,1,1090,7315,1,FALSE,0,"5","6",1090,0,1981,0,"98056",47.494,-122.165,1090,5800,101.26427,101.26427,679.585445,538.8374,101.26427,0
"3304","2391602350",2015-02-13,334000,1,1,670,5750,1,FALSE,0,"3","7",670,0,1942,2011,"98116",47.5624,-122.394,1170,5750,62.24501,108.69651,534.19225,534.19225,62.24501,0
"3305","0844001140",2014-10-28,206000,3,1,1050,5233,1,FALSE,0,"5","5",1050,0,1906,0,"98010",47.3106,-121.999,970,7500,97.54815,90.11591,486.161399,696.7725,97.54815,0
"3306","5210200131",2014-06-30,491950,3,2.25,2090,10733,1,FALSE,0,"3","7",1440,650,1958,0,"98115",47.6971,-122.281,1740,8100,194.16727,161.65122,997.127899,752.5143,133.78032,60.38695
"3307","6893300110",2014-11-13,430000,3,2.5,2030,7770,2,FALSE,0,"3","8",2030,0,2003,0,"98024",47.5253,-121.93,1360,10782,188.59309,126.34808,721.85631,1001.680146,188.59309,0
"3308","1796351080",2014-07-18,208000,3,2,1250,7995,1,FALSE,0,"4","7",1250,0,1980,0,"98042",47.3684,-122.092,1540,7650,116.12875,143.07062,742.759485,710.70795,116.12875,0
"3309","1938400300",2014-07-08,245000,4,2.25,2600,6390,1,FALSE,0,"3","8",1390,1210,1978,0,"98023",47.3174,-122.366,2110,6700,241.5478,196.02533,593.65017,622.4501,129.13517,112.41263
"3310","2877101340",2015-03-18,426000,2,1,640,2500,1,FALSE,0,"4","6",640,0,1918,0,"98117",47.6776,-122.361,1460,4200,59.45792,135.63838,232.2575,390.1926,59.45792,0
"3311","6084200100",2014-08-01,4e+05,3,2.5,2120,3742,2,FALSE,0,"3","7",2120,0,2006,0,"98059",47.4787,-122.129,2250,4696,196.95436,209.03175,347.643026,436.272488,196.95436,0
"3312","7977201910",2015-04-14,553000,3,1,1330,5100,1,FALSE,0,"3","7",900,430,1942,0,"98115",47.6837,-122.291,1500,5100,123.56099,139.3545,473.8053,473.8053,83.6127,39.94829
"3313","6638900115",2015-03-31,296000,2,1,750,4680,1,FALSE,0,"3","5",750,0,1948,0,"98117",47.6919,-122.371,1450,4400,69.67725,134.70935,434.78604,408.7732,69.67725,0
"3314","2587920110",2015-02-17,428000,3,2.5,2230,32660,1,FALSE,0,"4","8",2230,0,1977,0,"98042",47.3321,-122.105,2400,33120,207.17369,222.9672,3034.21198,3076.94736,207.17369,0
"3315","3438500714",2014-05-06,325000,4,2.5,1890,6156,1,FALSE,0,"3","7",980,910,1980,0,"98106",47.551,-122.356,1590,6954,175.58667,147.71577,571.910868,646.047462,91.04494,84.54173
"3316","0726049184",2014-07-21,294000,2,1,820,6366,1,FALSE,0,"5","6",820,0,1952,0,"98133",47.7512,-122.34,1580,10169,76.18046,146.78674,591.420498,944.730607,76.18046,0
"3317","2787720300",2015-03-19,410000,3,1.75,1880,8424,1,FALSE,0,"4","7",1380,500,1977,0,"98059",47.5116,-122.161,1970,8523,174.65764,183.01891,782.614872,791.812269,128.20614,46.4515
"3318","2821049048",2014-06-03,590000,4,4.25,2360,57514,2,FALSE,0,"4","8",2360,0,1939,1987,"98003",47.2843,-122.294,2037,35733,219.25108,189.243411,5343.223142,3319.702899,219.25108,0
"3319","3904901450",2014-11-20,445000,3,2.25,1850,4050,2,FALSE,0,"4","7",1850,0,1985,0,"98029",47.5669,-122.017,1650,4468,171.87055,153.28995,376.25715,415.090604,171.87055,0
"3320","9829200495",2015-03-25,921000,4,2.5,2310,5362,2,FALSE,4,"4","8",2010,300,1928,0,"98122",47.6044,-122.284,2530,5960,214.60593,235.04459,498.145886,553.70188,186.73503,27.8709
"3321","1523089097",2015-03-04,496000,3,1.5,2520,37616,1,FALSE,0,"3","8",2520,0,1955,0,"98045",47.4777,-121.763,1470,33750,234.11556,136.56741,3494.639248,3135.47625,234.11556,0
"3322","2724200705",2014-12-12,95000,2,1,800,8550,1,FALSE,0,"3","7",800,0,1947,0,"98198",47.4075,-122.294,1490,8550,74.3224,138.42547,794.32065,794.32065,74.3224,0
"3323","8122600245",2014-09-25,359000,4,1.75,1580,6396,1,FALSE,0,"4","6",790,790,1945,0,"98126",47.5378,-122.369,1180,6396,146.78674,109.62554,594.207588,594.207588,73.39337,73.39337
"3324","1323089184",2014-05-02,452500,3,2.5,2430,88426,1,FALSE,0,"4","7",1570,860,1985,0,"98045",47.4828,-121.718,1560,56827,225.75429,144.92868,8215.040678,5279.398781,145.85771,79.89658
"3325","2600300110",2014-12-02,555000,4,1.75,2350,6200,1.5,FALSE,0,"4","7",1410,940,1946,0,"98116",47.559,-122.397,1800,6150,218.32205,167.2254,575.9986,571.35345,130.99323,87.32882
"3326","9485951030",2014-09-24,549900,5,3,3800,42316,1.5,FALSE,0,"4","9",3800,0,1984,0,"98042",47.3488,-122.095,2580,35775,353.0314,239.68974,3931.283348,3323.604825,353.0314,0
"3327","4021700025",2014-06-10,569000,5,3,3670,10583,1,FALSE,0,"5","8",2060,1610,1952,0,"98155",47.7589,-122.277,2720,13865,340.95401,252.69616,983.192449,1288.100095,191.38018,149.57383
"3328","2473250850",2014-07-16,318500,4,2,1780,7350,1,FALSE,0,"5","7",900,880,1974,0,"98058",47.4562,-122.158,1480,7350,165.36734,137.49644,682.83705,682.83705,83.6127,81.75464
"3329","9828702310",2014-06-11,487028,2,1.5,1295,1093,2,FALSE,0,"3","9",1105,190,2007,0,"98112",47.6192,-122.299,1295,1413,120.309385,120.309385,101.542979,131.271939,102.657815,17.65157
"3330","7523700245",2014-10-15,240000,3,1,1350,7560,1,FALSE,0,"4","7",950,400,1959,0,"98032",47.3784,-122.303,1470,7560,125.41905,136.56741,702.34668,702.34668,88.25785,37.1612
"3331","1765100025",2015-02-02,253000,3,2.25,1440,9806,1,FALSE,0,"3","7",1440,0,1965,0,"98030",47.3857,-122.212,1590,9782,133.78032,147.71577,911.006818,908.777146,133.78032,0
"3332","2011400405",2014-08-31,380000,5,1.75,1320,38125,1,FALSE,0,"4","7",1120,200,1947,0,"98198",47.3937,-122.323,2360,15070,122.63196,219.25108,3541.926875,1400.04821,104.05136,18.5806
"3333","3410600015",2015-04-06,250000,2,0.75,700,16828,1,FALSE,0,"4","6",700,0,1958,0,"98092",47.3009,-122.125,2010,29316,65.0321,186.73503,1563.371684,2723.544348,65.0321,0
"3334","3276050110",2014-10-10,368500,2,1.75,2510,19141,2,FALSE,0,"3","9",2510,0,1977,0,"98092",47.3103,-122.199,2400,13030,233.18653,222.9672,1778.256323,1210.52609,233.18653,0
"3335","7792000025",2015-02-11,340000,3,1,3180,27586,1,FALSE,0,"3","8",1400,1780,1969,0,"98022",47.1986,-121.967,2180,27586,295.43154,202.52854,2562.822158,2562.822158,130.0642,165.36734
"3336","2810600015",2015-04-27,4e+05,2,1,910,4000,1,FALSE,0,"3","7",910,0,1918,0,"98136",47.5427,-122.388,1060,1346,84.54173,98.47718,371.612,125.047438,84.54173,0
"3337","8081900011",2014-09-16,835000,3,2,1570,4625,1.5,FALSE,0,"5","8",1570,0,1927,0,"98117",47.68,-122.399,1760,4625,145.85771,163.50928,429.676375,429.676375,145.85771,0
"3338","0104550740",2014-12-01,299000,3,2.5,2450,7062,2,FALSE,0,"3","8",2450,0,1993,0,"98023",47.3061,-122.36,1960,7200,227.61235,182.08988,656.080986,668.9016,227.61235,0
"3339","1959701745",2014-11-07,1675000,6,2.25,4910,6600,2.5,FALSE,0,"5","10",3580,1330,1910,0,"98102",47.6458,-122.32,3280,5500,456.15373,304.72184,613.1598,510.9665,332.59274,123.56099
"3340","8078520090",2014-05-14,265000,3,2,1570,5706,1,FALSE,0,"3","7",1570,0,1998,0,"98092",47.3156,-122.188,1570,5706,145.85771,145.85771,530.104518,530.104518,145.85771,0
"3341","6403510090",2014-11-11,437500,4,2.5,2680,7513,2,FALSE,0,"3","8",2680,0,1998,0,"98059",47.4956,-122.161,2640,7243,248.98004,245.26392,697.980239,672.896429,248.98004,0
"3342","2326300090",2014-06-04,865000,3,1.75,2090,4725,2,FALSE,0,"3","7",1610,480,1947,2013,"98199",47.657,-122.394,1280,4725,194.16727,118.91584,438.966675,438.966675,149.57383,44.59344
"3343","8078380090",2015-03-11,626000,3,2,2150,7200,1,FALSE,0,"3","8",2150,0,1988,0,"98029",47.5709,-122.018,2510,7222,199.74145,233.18653,668.9016,670.945466,199.74145,0
"3344","7132300042",2014-10-28,247300,2,2,1140,1118,2,FALSE,0,"3","7",1040,100,2009,0,"98144",47.596,-122.311,1140,1118,105.90942,105.90942,103.865554,103.865554,96.61912,9.2903
"3345","3861470110",2014-06-23,2075000,4,3.5,4230,20377,2,FALSE,0,"3","11",4230,0,1997,0,"98004",47.5954,-122.206,3980,20489,392.97969,369.75394,1893.084431,1903.489567,392.97969,0
"3346","2734101055",2014-10-01,425000,3,1,1790,6000,1.5,FALSE,0,"2","8",1790,0,1937,0,"98108",47.5448,-122.32,1060,4000,166.29637,98.47718,557.418,371.612,166.29637,0
"3347","4039701080",2014-06-25,905000,5,3.5,3100,10200,1,FALSE,4,"3","9",1660,1440,1970,0,"98008",47.6134,-122.112,2700,10455,287.9993,250.8381,947.6106,971.300865,154.21898,133.78032
"3348","0464000600",2014-08-27,641250,3,2.5,2220,2550,3,FALSE,2,"3","10",2220,0,1990,0,"98117",47.6963,-122.393,2200,5610,206.24466,204.3866,236.90265,521.18583,206.24466,0
"3349","5437400100",2015-03-31,675000,4,2.5,2370,9679,2,FALSE,0,"3","8",2370,0,1984,0,"98027",47.5631,-122.085,2290,7944,220.18011,212.74787,899.208137,738.021432,220.18011,0
"3350","1423089055",2014-06-13,845000,4,2.75,4070,115434,2,FALSE,0,"3","9",4070,0,2002,0,"98045",47.4843,-121.752,2970,95832,378.11521,275.92191,10724.164902,8903.080296,378.11521,0
"3351","6713700100",2014-09-07,401500,4,1,1790,8400,1,FALSE,0,"4","7",1260,530,1954,0,"98133",47.7627,-122.353,1470,8400,166.29637,136.56741,780.3852,780.3852,117.05778,49.23859
"3352","0339600110",2014-09-23,395000,3,2.5,1610,3755,2,FALSE,0,"3","7",1610,0,1987,0,"98052",47.6825,-122.097,1300,3823,149.57383,120.7739,348.850765,355.168169,149.57383,0
"3353","5021900090",2015-03-06,1100000,5,2.75,2830,18050,1,FALSE,0,"5","7",1630,1200,1958,0,"98040",47.5773,-122.226,2370,14250,262.91549,220.18011,1676.89915,1323.86775,151.43189,111.4836
"3354","6099400053",2014-05-29,145000,3,1,1010,5490,1,FALSE,0,"3","6",1010,0,1954,0,"98168",47.4762,-122.293,1740,10658,93.83203,161.65122,510.03747,990.160174,93.83203,0
"3355","7518508625",2015-04-16,9e+05,3,1,1560,3825,1.5,FALSE,0,"3","8",1390,170,1930,0,"98117",47.6803,-122.387,1700,5100,144.92868,157.9351,355.353975,473.8053,129.13517,15.79351
"3356","8143000490",2015-01-12,374500,3,1.5,1330,8636,1,FALSE,0,"4","7",1330,0,1968,0,"98034",47.7289,-122.203,1370,7475,123.56099,127.27711,802.310308,694.449925,123.56099,0
"3357","3260000300",2014-11-18,850000,4,2.25,2330,10451,2,FALSE,0,"4","8",2330,0,1965,0,"98005",47.6044,-122.168,1880,8400,216.46399,174.65764,970.929253,780.3852,216.46399,0
"3358","5742600090",2015-04-25,490000,3,1,960,5750,1,FALSE,0,"3","7",960,0,1951,0,"98116",47.5689,-122.393,1520,5750,89.18688,141.21256,534.19225,534.19225,89.18688,0
"3359","7212650850",2015-04-27,304000,3,2.5,1710,6773,2,FALSE,0,"3","8",1710,0,1993,0,"98003",47.2635,-122.312,2220,7551,158.86413,206.24466,629.232019,701.510553,158.86413,0
"3360","9158800090",2014-07-03,4e+05,4,2.25,2230,7200,1,FALSE,0,"4","7",1300,930,1963,0,"98133",47.7648,-122.33,2010,7752,207.17369,186.73503,668.9016,720.184056,120.7739,86.39979
"3361","7820000038",2014-11-14,454000,3,2,1700,10000,2,FALSE,0,"3","8",1700,0,1992,0,"98011",47.7661,-122.205,1460,9621,157.9351,135.63838,929.03,893.819763,157.9351,0
"3362","7135300026",2014-12-24,160000,2,2,1040,4750,1,FALSE,0,"2","6",850,190,1950,0,"98118",47.5293,-122.272,1350,5000,96.61912,125.41905,441.28925,464.515,78.96755,17.65157
"3363","8562700300",2014-07-08,542000,3,1.75,1070,8030,1,FALSE,0,"3","7",1070,0,1966,2014,"98052",47.67,-122.155,1540,7875,99.40621,143.07062,746.01109,731.611125,99.40621,0
"3364","6114400028",2014-06-18,403500,5,2.5,3600,17300,1,FALSE,0,"4","8",2410,1190,1968,0,"98166",47.4468,-122.341,2620,30200,334.4508,243.40586,1607.2219,2805.6706,223.89623,110.55457
"3365","3793501130",2015-03-16,418000,4,2.5,2750,8471,2,FALSE,0,"3","7",2750,0,2003,0,"98038",47.3671,-122.029,2610,7482,255.48325,242.47683,786.981313,695.100246,255.48325,0
"3366","6052400625",2015-03-26,406000,4,1.5,1920,6000,2,FALSE,1,"3","7",1920,0,1951,0,"98198",47.4029,-122.321,1920,6000,178.37376,178.37376,557.418,557.418,178.37376,0
"3367","2560805630",2014-09-23,242500,3,2.25,1770,10000,1,FALSE,0,"3","7",1340,430,1978,0,"98198",47.3814,-122.322,1270,5055,164.43831,117.98681,929.03,469.624665,124.49002,39.94829
"3368","9558020600",2015-04-07,425000,4,2.5,2460,5440,2,FALSE,0,"3","9",2460,0,2003,0,"98058",47.448,-122.121,2460,5124,228.54138,228.54138,505.39232,476.034972,228.54138,0
"3369","9136101335",2014-05-15,613000,4,2,1550,4815,1.5,FALSE,0,"3","7",1550,0,1909,0,"98103",47.667,-122.336,1680,4013,143.99965,156.07704,447.327945,372.819739,143.99965,0
"3370","9407101380",2014-12-30,189000,3,2,1460,11481,1,FALSE,0,"2","7",1170,290,1995,0,"98045",47.4493,-121.777,1540,9680,135.63838,143.07062,1066.619343,899.30104,108.69651,26.94187
"3371","8901500178",2014-10-30,7e+05,4,2.25,2440,9450,1.5,FALSE,0,"3","7",2440,0,1947,2014,"98125",47.7061,-122.307,1720,7503,226.68332,159.79316,877.93335,697.051209,226.68332,0
"3372","9551201250",2014-09-02,750000,3,1,1640,6516,1.5,FALSE,0,"4","7",1440,200,1935,0,"98103",47.6693,-122.339,1770,4000,152.36092,164.43831,605.355948,371.612,133.78032,18.5806
"3373","3544400236",2014-07-07,494000,2,1,1290,4650,1,FALSE,0,"4","7",1290,0,1906,0,"98115",47.6877,-122.325,1640,3900,119.84487,152.36092,431.99895,362.3217,119.84487,0
"3374","7215730090",2014-06-09,7e+05,4,3,3150,7778,2,FALSE,0,"3","9",3150,0,2000,0,"98075",47.5972,-122.018,2970,6500,292.64445,275.92191,722.599534,603.8695,292.64445,0
"3375","8682291390",2015-04-03,705000,2,2.5,2305,5580,1,FALSE,0,"3","8",2305,0,2007,0,"98077",47.7203,-122.024,1440,5748,214.141415,133.78032,518.39874,534.006444,214.141415,0
"3376","1770000490",2014-05-22,356000,2,1.75,1060,16470,1,FALSE,0,"3","7",1060,0,1977,0,"98072",47.7409,-122.089,1790,16748,98.47718,166.29637,1530.11241,1555.939444,98.47718,0
"3377","2935400100",2014-05-22,625000,3,1.75,2060,12558,1,FALSE,0,"4","7",1350,710,1984,0,"98052",47.6659,-122.144,1850,8722,191.38018,171.87055,1166.675874,810.299966,125.41905,65.96113
"3378","7686205020",2015-03-12,144975,2,1,900,7500,1,FALSE,0,"3","5",900,0,1940,0,"98198",47.4177,-122.319,1350,7500,83.6127,125.41905,696.7725,696.7725,83.6127,0
"3379","3629921240",2014-07-28,970000,4,4.5,3890,5906,2,FALSE,3,"3","11",3060,830,2004,0,"98029",47.5426,-121.995,4170,6052,361.39267,387.40551,548.685118,562.248956,284.28318,77.10949
"3380","1775801340",2014-06-06,415000,3,1.75,1910,12596,1,FALSE,0,"3","7",1340,570,1977,0,"98072",47.7399,-122.099,1550,13310,177.44473,143.99965,1170.206188,1236.53893,124.49002,52.95471
"3381","3574801780",2014-05-05,485000,4,3,2340,7048,1,FALSE,0,"4","8",1340,1000,1979,0,"98034",47.7306,-122.227,1440,8088,217.39302,133.78032,654.780344,751.399464,124.49002,92.903
"3382","7854800090",2014-11-07,799950,3,3,2900,11769,2,FALSE,0,"3","10",2900,0,1997,0,"98052",47.6993,-122.118,2900,9611,269.4187,269.4187,1093.375407,892.890733,269.4187,0
"3383","4054530090",2015-04-29,783350,4,2.5,3290,35001,2,FALSE,0,"3","10",3290,0,1991,0,"98077",47.7231,-122.038,4090,40371,305.65087,379.97327,3251.697903,3750.587013,305.65087,0
"3384","8807900236",2014-12-19,430000,1,1,630,1362,1,FALSE,0,"3","7",630,0,1943,0,"98109",47.6342,-122.342,1090,1376,58.52889,101.26427,126.533886,127.834528,58.52889,0
"3385","1118001408",2014-11-24,2544750,5,4.75,5410,13431,2,FALSE,0,"4","10",5050,360,1941,0,"98112",47.6306,-122.288,3750,11596,502.60523,348.38625,1247.780193,1077.303188,469.16015,33.44508
"3386","9290850740",2014-06-18,975000,4,2.5,4270,43386,1,FALSE,0,"3","10",2680,1590,1991,0,"98053",47.6915,-122.053,3630,36180,396.69581,337.23789,4030.689558,3361.23054,248.98004,147.71577
"3387","3025059089",2015-05-05,950000,3,1.5,1700,8050,1,FALSE,0,"3","7",1130,570,1950,0,"98004",47.6304,-122.218,2920,12239,157.9351,271.27676,747.86915,1137.039817,104.98039,52.95471
"3388","0923000265",2014-08-06,350000,2,1,1430,8157,1.5,FALSE,0,"3","7",1150,280,1944,0,"98177",47.7256,-122.361,1820,8157,132.85129,169.08346,757.809771,757.809771,106.83845,26.01284
"3389","8901001335",2014-11-03,637000,4,2.75,2850,7510,2,FALSE,0,"3","8",2850,0,2008,0,"98125",47.7097,-122.305,1510,8833,264.77355,140.28353,697.70153,820.612199,264.77355,0
"3390","1523059066",2015-02-19,895000,3,2,2160,105415,1,FALSE,0,"3","10",2160,0,1991,0,"98059",47.4806,-122.152,2760,9620,200.67048,256.41228,9793.369745,893.72686,200.67048,0
"3391","5249801785",2014-12-05,579000,2,2,1760,7200,1,FALSE,0,"5","7",880,880,1946,0,"98118",47.5658,-122.276,1760,7200,163.50928,163.50928,668.9016,668.9016,81.75464,81.75464
"3392","2190601055",2014-06-24,314900,4,1.75,2700,27072,1,FALSE,0,"3","7",1380,1320,1958,0,"98003",47.2877,-122.293,2460,34850,250.8381,228.54138,2515.070016,3237.66955,128.20614,122.63196
"3393","1917300025",2015-01-27,122000,2,1,860,6000,1,FALSE,0,"3","6",860,0,1945,0,"98022",47.2109,-121.985,1300,6000,79.89658,120.7739,557.418,557.418,79.89658,0
"3394","3797000300",2014-08-08,405000,2,1,880,3000,1,FALSE,0,"5","7",880,0,1927,0,"98103",47.6868,-122.349,1300,3000,81.75464,120.7739,278.709,278.709,81.75464,0
"3395","5332200026",2014-05-08,553650,2,2.5,1360,1349,2,FALSE,0,"3","8",1050,310,1997,0,"98112",47.6254,-122.292,1430,4400,126.34808,132.85129,125.326147,408.7732,97.54815,28.79993
"3396","3278602760",2015-02-03,369900,2,2.5,1770,1853,3,FALSE,0,"3","8",1770,0,2007,0,"98126",47.5472,-122.371,1770,1924,164.43831,164.43831,172.149259,178.745372,164.43831,0
"3397","2721049059",2014-05-28,225000,3,2,2030,24829,1,FALSE,0,"4","7",1220,810,1979,0,"98001",47.2718,-122.291,1980,15204,188.59309,183.94794,2306.688587,1412.497212,113.34166,75.25143
"3398","2172000750",2014-05-27,160000,2,1,1180,9350,1,FALSE,0,"3","6",1180,0,1918,0,"98178",47.4889,-122.259,1780,9306,109.62554,165.36734,868.64305,864.555318,109.62554,0
"3399","1022069058",2014-10-09,449500,4,2,2430,199940,1,FALSE,0,"3","8",1310,1120,1961,0,"98038",47.4116,-122.029,2220,150282,225.75429,206.24466,18575.02582,13961.648646,121.70293,104.05136
"3400","0249000115",2014-08-28,650000,3,1,1300,8266,1,FALSE,0,"4","7",1300,0,1953,0,"98004",47.6337,-122.199,1300,8707,120.7739,120.7739,767.936198,808.906421,120.7739,0
"3401","7214710300",2014-07-16,542126,4,2.5,2360,43088,2,FALSE,0,"3","8",2360,0,1977,0,"98077",47.7661,-122.071,2850,39216,219.25108,264.77355,4003.004464,3643.284048,219.25108,0
"3402","0192450300",2014-09-19,309950,3,1.5,1200,15606,1,FALSE,0,"3","7",1200,0,1985,0,"98045",47.4752,-121.755,1210,15606,111.4836,112.41263,1449.844218,1449.844218,111.4836,0
"3403","3356403820",2014-12-05,115000,2,1,1000,16524,1,FALSE,0,"3","5",1000,0,1913,0,"98001",47.2841,-122.255,1350,10208,92.903,125.41905,1535.129172,948.353824,92.903,0
