"","id","date","price","bedrooms","bathrooms","floors","waterfront","view","condition","grade","yr_built","yr_renovated","zipcode","lat","long","sqmt_living","sqmt_living15","sqmt_lot","sqmt_lot15","sqmt_above","sqmt_basement"
"5831","1250203860",2014-10-30,759000,3,2,1,FALSE,3,"3","7",1941,0,"98144",47.5886,-122.288,209.96078,209.96078,668.9016,557.418,104.98039,104.98039
"5832","2386000170",2015-03-26,970000,4,2.75,2,FALSE,0,"3","10",1990,0,"98053",47.6392,-121.988,411.56029,354.88946,6908.081274,7513.530125,411.56029,0
"5833","5702500050",2014-11-04,280000,1,0,1,FALSE,0,"2","3",1950,0,"98045",47.5316,-121.749,55.7418,91.97397,2276.216403,2094.869747,55.7418,0
"5834","2600000050",2014-08-27,690000,3,2.25,1,FALSE,0,"4","9",1978,0,"98006",47.5534,-122.16,225.75429,236.90265,773.603281,968.699581,132.85129,92.903
"5835","7856640170",2014-07-08,789900,3,2.5,1,FALSE,0,"4","10",1987,0,"98006",47.5706,-122.152,317.72826,269.4187,2336.51045,1821.270412,162.58025,155.14801
"5836","5540800130",2015-03-18,447500,2,1,1.5,FALSE,0,"3","7",1926,0,"98103",47.6947,-122.346,109.62554,91.04494,473.8053,473.8053,109.62554,0
"5837","7955060010",2014-06-13,440000,4,2.25,1,FALSE,0,"3","7",1974,0,"98034",47.7328,-122.2,186.73503,169.08346,703.740225,727.523393,113.34166,73.39337
"5838","7760400470",2015-04-14,278000,3,2,1,FALSE,0,"3","7",1994,0,"98042",47.3718,-122.073,114.27069,136.56741,723.621467,805.46901,114.27069,0
"5839","9551202130",2014-07-14,980000,5,2.5,1.5,FALSE,0,"3","8",1904,1994,"98103",47.6729,-122.334,255.48325,141.21256,557.418,386.290674,162.58025,92.903
"5840","4345000050",2014-06-30,245000,3,2.75,1,FALSE,0,"3","7",1996,0,"98030",47.3652,-122.183,120.7739,143.99965,1318.943891,705.691188,79.89658,40.87732
"5841","7334501440",2014-10-21,287000,3,1.5,1,FALSE,0,"3","7",1971,0,"98045",47.4629,-121.744,106.83845,152.36092,1066.061925,1066.061925,106.83845,0
"5842","1523069215",2014-06-03,435000,3,1.75,1,FALSE,0,"3","7",1988,0,"98027",47.4853,-122.034,206.24466,197.88339,12342.906774,7203.327008,103.12233,103.12233
"5843","5525400430",2014-07-15,585000,3,2.5,2,FALSE,0,"4","9",1989,0,"98059",47.5279,-122.161,190.45115,223.89623,1086.03607,945.009316,190.45115,0
"5844","0871001611",2014-07-01,616000,4,1.75,1,FALSE,0,"3","8",1957,0,"98199",47.6539,-122.408,157.9351,137.49644,543.110938,480.958831,157.9351,0
"5845","1685200190",2015-01-15,203000,3,1.75,1,FALSE,0,"4","7",1978,0,"98092",47.3187,-122.179,149.57383,149.57383,836.127,743.224,102.1933,47.38053
"5846","1982200675",2015-05-06,860000,4,2.75,2,FALSE,0,"3","8",1920,2009,"98107",47.6624,-122.361,252.69616,126.34808,356.74752,360.46364,166.29637,86.39979
"5847","1201500010",2015-03-30,833000,4,2.5,1,FALSE,2,"3","8",1973,0,"98033",47.6627,-122.189,203.45757,244.33489,1178.93907,1007.347229,108.69651,94.76106
"5848","1822360080",2014-12-11,565000,4,2.75,2,FALSE,0,"3","8",2003,0,"98072",47.7739,-122.164,253.62519,234.11556,636.942968,517.376807,253.62519,0
"5849","4113800500",2015-02-12,572500,3,2.5,2,FALSE,0,"3","9",1991,0,"98056",47.5355,-122.179,231.32847,232.2575,705.040867,964.890558,231.32847,0
"5850","4299700095",2014-05-16,254000,4,2,1,FALSE,0,"3","7",1955,0,"98108",47.546,-122.293,140.28353,140.28353,393.444205,396.510004,140.28353,0
"5851","3585900500",2015-04-02,1525000,4,4.25,3,FALSE,4,"5","11",1971,0,"98177",47.7591,-122.376,438.50216,279.63803,1950.963,1858.06,438.50216,0
"5852","0326069026",2015-01-21,9e+05,4,3,2,FALSE,0,"3","9",2003,0,"98077",47.7696,-122.021,353.96043,239.68974,20234.2734,20193.767692,353.96043,0
"5853","4070700290",2015-02-26,899000,3,2.5,2,FALSE,0,"3","9",1996,0,"98033",47.6731,-122.199,181.16085,193.23824,346.52819,371.612,181.16085,0
"5854","7625703800",2015-04-24,560000,3,2,1,FALSE,0,"5","7",1943,0,"98136",47.5482,-122.392,120.7739,114.27069,557.418,557.418,120.7739,0
"5855","0643400130",2015-03-04,512500,3,1.75,1,FALSE,0,"3","7",1976,0,"98007",47.5966,-122.144,149.57383,141.21256,668.9016,740.715619,109.62554,39.94829
"5856","2877103070",2015-02-23,775000,4,2.5,1.5,FALSE,0,"5","7",1924,0,"98117",47.6786,-122.36,189.52212,143.07062,464.515,464.515,109.62554,79.89658
"5857","0421000185",2014-06-11,2e+05,2,1,1,FALSE,0,"5","5",1953,0,"98056",47.4953,-122.169,65.0321,89.18688,436.6441,483.0956,65.0321,0
"5858","2113700825",2014-07-31,172000,3,1,1,FALSE,0,"4","6",1943,0,"98106",47.5285,-122.354,90.11591,144.92868,436.6441,427.3538,66.89016,23.22575
"5859","0623049093",2014-05-22,219900,3,1,1,FALSE,0,"2","6",1956,0,"98146",47.5065,-122.338,84.54173,101.26427,557.418,646.326171,84.54173,0
"5860","4348800080",2014-07-11,641200,3,1,1,FALSE,0,"3","7",1952,0,"98004",47.6218,-122.193,98.47718,150.50286,847.554069,847.368263,98.47718,0
"5861","3762900010",2014-07-15,473000,5,3.25,2,FALSE,0,"4","7",1982,0,"98034",47.7078,-122.234,202.52854,170.94152,668.9016,710.150532,202.52854,0
"5862","3578401700",2014-07-01,540000,3,1.75,1,FALSE,0,"3","8",1984,0,"98074",47.6212,-122.038,190.45115,161.65122,890.01074,1110.376656,130.0642,60.38695
"5863","1211000280",2015-05-04,295000,2,1,1,FALSE,0,"3","6",1945,0,"98122",47.607,-122.297,69.67725,143.07062,418.0635,371.612,69.67725,0
"5864","1324300091",2014-05-28,370000,3,1,1,FALSE,0,"4","6",1908,0,"98103",47.6546,-122.356,74.3224,137.49644,213.305288,136.753216,74.3224,0
"5865","4141800285",2014-07-14,1727000,4,2.25,1.5,FALSE,1,"3","9",1906,2002,"98122",47.6149,-122.287,322.37341,279.63803,743.224,743.224,219.25108,103.12233
"5866","1524079088",2014-05-09,275000,3,1.5,1,FALSE,0,"3","6",1922,2013,"98024",47.5603,-121.894,129.13517,133.78032,4483.220071,4208.691706,129.13517,0
"5867","9320900420",2014-10-14,89000,3,1,1,FALSE,0,"4","6",1969,0,"98023",47.3026,-122.363,83.6127,83.6127,441.28925,316.241812,83.6127,0
"5868","7349800780",2014-08-05,175000,2,1.75,1.5,FALSE,0,"4","6",1975,0,"98019",47.7595,-121.473,97.54815,114.27069,910.4494,1182.283578,97.54815,0
"5869","1196002948",2015-02-18,490000,3,2.5,1,FALSE,2,"4","9",1989,0,"98023",47.3384,-122.34,223.89623,287.07027,1105.5457,1105.731506,148.6448,75.25143
"5870","5631500213",2014-05-15,342400,3,2.25,2,FALSE,0,"3","7",1986,0,"98028",47.7352,-122.232,109.62554,247.12198,894.65589,555.467037,109.62554,0
"5871","3416601045",2014-06-23,345000,3,1,2,FALSE,0,"4","7",1904,0,"98144",47.6012,-122.296,105.90942,140.28353,390.1926,371.612,105.90942,0
"5872","9828701650",2014-11-25,399000,2,1,1,FALSE,0,"3","6",1946,0,"98112",47.6212,-122.296,65.0321,145.85771,315.8702,419.178336,65.0321,0
"5873","6071300500",2014-08-15,550000,4,2.5,1,FALSE,0,"4","8",1960,0,"98006",47.5549,-122.176,191.38018,190.45115,902.924257,895.863629,122.63196,68.74822
"5874","6072760670",2014-12-03,652450,3,2.25,1,FALSE,0,"5","8",1974,0,"98006",47.563,-122.178,207.17369,203.45757,1099.507005,964.704752,151.43189,55.7418
"5875","9141100255",2015-04-29,438000,2,2.25,1,FALSE,0,"3","8",1953,0,"98133",47.739,-122.351,181.16085,197.418875,2726.424341,720.091153,125.41905,55.7418
"5876","2824600290",2015-04-03,605000,3,1.75,1,FALSE,2,"3","7",1941,0,"98126",47.5743,-122.378,195.0963,152.36092,469.903374,464.515,124.49002,70.60628
"5877","2787720170",2014-09-29,395000,4,2.5,1,FALSE,0,"5","7",1969,0,"98059",47.512,-122.16,197.88339,167.2254,1090.030899,848.297293,123.56099,74.3224
"5878","9826701735",2014-11-12,449950,3,2,2,FALSE,0,"4","7",1902,0,"98122",47.6031,-122.303,174.65764,156.07704,283.168344,334.4508,174.65764,0
"5879","1703050420",2015-03-30,651100,4,2.5,2,FALSE,0,"3","9",2003,0,"98074",47.6299,-122.02,214.60593,232.2575,513.381978,535.957407,214.60593,0
"5880","4060000440",2015-02-04,241000,3,1,1,FALSE,0,"3","6",1945,0,"98178",47.4995,-122.248,81.75464,104.98039,562.06315,562.06315,81.75464,0
"5881","2525049148",2014-10-07,3418800,5,5,2,FALSE,0,"3","11",2014,0,"98039",47.6209,-122.237,506.32135,293.57348,1896.336036,1655.995975,506.32135,0
"5882","8857310010",2014-12-19,268500,2,1.5,1,FALSE,0,"3","8",1969,0,"98008",47.6118,-122.116,119.84487,172.79958,162.487347,162.487347,61.31598,58.52889
"5883","1823049178",2015-01-23,2e+05,2,1,1,FALSE,0,"3","6",1956,0,"98166",47.4815,-122.339,93.83203,119.84487,668.9016,836.127,93.83203,0
"5884","4364200250",2014-12-01,400375,4,1.75,1,FALSE,0,"5","6",1946,0,"98126",47.5296,-122.375,157.00607,98.47718,713.49504,713.49504,82.68367,74.3224
"5885","8682260480",2014-05-28,429000,2,1.75,1,FALSE,0,"3","8",2005,0,"98053",47.7141,-122.032,125.41905,154.683495,586.682445,500.74717,125.41905,0
"5886","1250200345",2014-10-24,230000,3,1,1,FALSE,0,"4","6",1903,0,"98144",47.5982,-122.299,63.17404,136.56741,222.9672,334.4508,63.17404,0
"5887","9808590460",2015-02-18,1200000,4,2.25,2,FALSE,0,"3","10",1982,0,"98004",47.6451,-122.189,265.70258,268.48967,994.247906,982.170516,265.70258,0
"5888","7818700480",2015-04-09,314200,1,1,1,FALSE,0,"4","5",1918,0,"98117",47.6911,-122.367,56.67083,90.11591,557.418,464.515,56.67083,0
"5889","2792000010",2015-04-23,513000,4,2.5,1,FALSE,0,"4","8",1967,0,"98166",47.439,-122.342,247.12198,177.44473,825.628961,893.72686,174.65764,72.46434
"5890","1705400244",2015-04-02,535000,2,1,1,FALSE,0,"5","7",1908,0,"98118",47.5567,-122.279,129.13517,134.70935,496.659438,468.23112,89.18688,39.94829
"5891","9358002375",2015-03-05,420000,6,3,2,FALSE,0,"3","7",1980,0,"98126",47.565,-122.37,212.74787,126.34808,589.376632,297.475406,212.74787,0
"5892","8944320470",2014-06-23,345950,3,2.5,2,FALSE,0,"3","8",1989,0,"98042",47.3878,-122.153,196.02533,196.02533,382.574554,375.699732,196.02533,0
"5893","6372000101",2014-08-20,483500,3,2,1,FALSE,1,"4","7",1931,0,"98116",47.5811,-122.404,111.4836,160.72219,187.292448,419.92156,55.7418,55.7418
"5894","2877100655",2014-12-08,695000,4,2.25,2,FALSE,3,"3","8",2001,0,"98117",47.6771,-122.358,219.25108,168.15443,232.2575,362.3217,141.21256,78.03852
"5895","9378500050",2014-10-06,295000,4,2.5,2,FALSE,0,"3","7",1993,0,"98031",47.4205,-122.215,218.32205,185.806,827.394118,758.552995,218.32205,0
"5896","3790600080",2015-04-08,434975,3,2.25,1,FALSE,0,"3","7",1976,0,"98155",47.7742,-122.287,147.71577,172.79958,925.31388,906.73328,98.47718,49.23859
"5897","8944360080",2014-07-08,513000,3,2.5,2,FALSE,0,"3","8",1992,0,"98029",47.5764,-121.996,168.15443,168.15443,426.610576,442.032474,168.15443,0
"5898","7979900225",2015-03-23,360000,3,1.75,1,FALSE,0,"3","8",1963,0,"98155",47.7455,-122.294,176.5157,158.86413,1059.744521,1059.744521,176.5157,0
"5899","3163600130",2015-03-17,234900,3,1,1,FALSE,0,"3","7",1956,0,"98146",47.5065,-122.337,116.12875,96.61912,743.224,647.812619,116.12875,0
"5900","4139380050",2014-06-16,963000,4,3.5,2,FALSE,0,"3","10",2007,0,"98027",47.5642,-122.126,304.72184,304.72184,613.438509,681.257699,304.72184,0
"5901","2749600095",2014-08-19,595000,2,1.5,1,FALSE,0,"3","7",1924,0,"98119",47.6509,-122.37,80.82561,194.16727,445.9344,445.9344,80.82561,0
"5902","7852160250",2014-10-24,942500,4,3.25,2,FALSE,2,"3","10",2006,0,"98065",47.536,-121.857,331.66371,380.9023,1338.546424,1354.247031,331.66371,0
"5903","3303980500",2014-09-05,1029000,4,3.25,2,FALSE,0,"3","11",2002,0,"98059",47.521,-122.15,351.17334,345.59916,1040.5136,1097.463139,351.17334,0
"5904","1250200605",2015-03-25,350000,3,1,1.5,FALSE,0,"3","6",1904,0,"98144",47.5985,-122.298,110.55457,156.07704,334.4508,334.4508,110.55457,0
"5905","8887001640",2014-11-06,416500,4,2,2,FALSE,0,"4","8",1991,0,"98070",47.5003,-122.465,211.81884,176.5157,3701.998744,3574.164216,211.81884,0
"5906","2122059127",2014-09-16,209900,3,1,1.5,FALSE,0,"3","5",1912,0,"98042",47.375,-122.166,95.69009,123.56099,5641.07016,960.802826,95.69009,0
"5907","5700001045",2014-06-22,802000,3,1.75,1.5,FALSE,0,"4","8",1907,0,"98144",47.5788,-122.292,266.63161,204.3866,464.515,464.515,170.94152,95.69009
"5908","7331900290",2014-07-31,230000,4,1.5,1,FALSE,0,"4","7",1960,0,"98002",47.3136,-122.208,141.21256,127.27711,817.5464,817.5464,141.21256,0
"5909","7844200415",2014-07-02,489000,3,3,2,FALSE,0,"3","9",1982,0,"98188",47.4286,-122.291,343.7411,197.88339,963.868625,848.390196,343.7411,0
"5910","4055700345",2014-07-14,497000,3,1.5,1,FALSE,0,"3","8",1956,0,"98034",47.7137,-122.254,208.10272,297.2896,2670.96125,2217.873319,150.50286,57.59986
"5911","2923049421",2014-07-02,250000,3,2.25,1,FALSE,0,"3","8",1965,0,"98148",47.4562,-122.33,178.37376,201.59951,718.883414,785.216156,141.21256,37.1612
"5912","1860600840",2014-08-15,925000,3,3,2,FALSE,0,"3","10",1994,0,"98119",47.633,-122.37,237.83168,200.67048,334.4508,334.4508,196.02533,41.80635
"5913","5095400460",2014-07-23,390000,4,2.5,2,FALSE,0,"3","8",1991,0,"98059",47.4683,-122.07,170.94152,170.94152,1439.624888,1397.26112,170.94152,0
"5914","3819750170",2015-03-10,415000,3,2.75,1,FALSE,0,"3","7",1988,0,"98028",47.7698,-122.238,193.23824,206.24466,891.8688,891.8688,193.23824,0
"5915","5021900779",2015-04-04,785000,3,2,1,FALSE,0,"5","7",1952,0,"98040",47.5753,-122.224,148.6448,167.2254,895.399114,1059.0942,148.6448,0
"5916","4206901155",2014-09-24,575000,3,2,1.5,FALSE,0,"3","8",1907,0,"98105",47.6561,-122.325,201.413704,164.43831,371.612,371.612,201.413704,0
"5917","6303400290",2015-01-26,170000,2,1,1,FALSE,0,"3","6",1924,0,"98146",47.5081,-122.356,79.89658,102.1933,802.310308,802.310308,79.89658,0
"5918","7871500440",2014-10-14,750000,4,1.75,1,FALSE,0,"5","7",1915,0,"98119",47.6429,-122.371,195.0963,175.58667,315.8702,350.337213,102.1933,92.903
"5919","6085000130",2015-03-21,230000,3,1,1,FALSE,0,"4","7",1967,0,"98001",47.3112,-122.265,105.90942,105.90942,895.492017,895.492017,105.90942,0
"5920","1896700080",2015-01-05,855000,4,3,2,FALSE,0,"3","9",1978,0,"98005",47.6359,-122.159,287.07027,289.85736,3258.479822,3265.54045,287.07027,0
"5921","6197800101",2014-08-05,235000,3,1,2,FALSE,0,"2","6",1967,0,"98058",47.436,-122.185,123.56099,138.42547,4249.197414,2229.672,123.56099,0
"5922","7802900380",2014-09-08,335000,2,1,1,FALSE,0,"4","5",1937,0,"98065",47.5229,-121.838,126.34808,135.63838,6434.46178,6434.46178,126.34808,0
"5923","3024059126",2014-07-03,1195000,5,3,2,FALSE,0,"3","9",1952,2005,"98040",47.5333,-122.217,317.72826,348.38625,1684.238487,1515.805348,235.97362,81.75464
"5924","7128300630",2015-03-30,677000,4,2,1.5,FALSE,0,"3","8",1927,0,"98144",47.5958,-122.306,202.52854,127.27711,557.418,418.0635,191.38018,11.14836
"5925","7626200305",2014-10-22,575000,3,2,2,FALSE,0,"5","7",1925,0,"98136",47.5447,-122.389,167.2254,152.36092,464.515,464.515,148.6448,18.5806
"5926","7950300670",2015-02-18,450000,2,1,1,FALSE,0,"3","7",1924,0,"98118",47.5663,-122.285,104.05136,104.05136,426.42477,473.8053,104.05136,0
"5927","1233100321",2015-03-27,817250,3,2.5,2,FALSE,0,"3","8",1999,0,"98033",47.6769,-122.177,276.85094,225.75429,669.087406,676.33384,276.85094,0
"5928","9238500190",2014-12-02,440000,4,2.25,1,FALSE,0,"3","8",1968,0,"98072",47.7757,-122.139,241.5478,239.68974,2657.0258,2503.73585,168.15443,73.39337
"5929","1972201856",2014-05-07,526000,2,2,1.5,FALSE,0,"4","7",1900,0,"98103",47.654,-122.346,143.99965,109.62554,222.9672,113.713272,143.99965,0
"5930","0624110920",2014-07-25,762500,3,2.25,2,FALSE,0,"3","10",1986,0,"98077",47.7262,-122.06,309.36699,312.15408,1417.513974,1379.60955,309.36699,0
"5931","5003600080",2015-04-14,325000,4,2.5,2,FALSE,0,"3","8",2000,0,"98030",47.3649,-122.194,204.3866,228.54138,717.118257,682.651244,204.3866,0
"5932","0853600020",2014-07-10,840000,4,3.5,2,FALSE,0,"3","11",1998,0,"98014",47.615,-121.954,356.74752,225.75429,7964.388384,3961.662629,356.74752,0
"5933","7625704317",2015-05-03,377500,2,1,1,FALSE,0,"3","6",1939,0,"98136",47.5441,-122.39,78.03852,120.7739,418.0635,464.515,78.03852,0
"5934","2946000912",2014-09-23,212500,3,1.5,1,FALSE,0,"4","6",1954,0,"98198",47.422,-122.321,117.98681,117.98681,662.212584,741.923358,117.98681,0
"5935","4188000670",2014-05-15,749400,4,2.5,2,FALSE,0,"3","10",1985,0,"98052",47.719,-122.114,301.00572,279.63803,1886.023803,2197.15595,301.00572,0
"5936","5215200010",2014-06-26,663000,3,2.5,1.5,TRUE,3,"4","8",1974,0,"98070",47.4003,-122.422,230.39944,218.32205,3515.728229,3913.260166,230.39944,0
"5937","2911700020",2014-07-21,1476000,3,2.25,2,FALSE,2,"3","9",1953,2004,"98006",47.574,-122.18,415.27641,272.20579,2091.989754,2028.722811,301.00572,114.27069
"5938","0185000161",2014-10-15,261000,3,1,1,FALSE,0,"3","7",1957,0,"98178",47.4932,-122.263,165.36734,134.70935,724.6434,724.6434,98.47718,66.89016
"5939","2140700190",2015-04-10,515000,4,2.5,2,FALSE,0,"3","8",1997,0,"98028",47.735,-122.244,171.87055,193.23824,859.166944,809.278033,171.87055,0
"5940","9406600050",2014-05-12,410000,3,2.25,2,FALSE,0,"3","8",1987,0,"98038",47.3727,-122.051,204.3866,191.38018,1572.011663,1572.011663,204.3866,0
"5941","2473000470",2014-07-08,336000,3,2.25,1,FALSE,0,"3","8",1969,0,"98058",47.4504,-122.15,256.41228,256.41228,943.89448,891.8688,256.41228,0
"5942","5100403952",2015-02-25,440000,2,1,1,FALSE,0,"3","7",1948,0,"98115",47.696,-122.314,101.26427,101.26427,383.503584,502.883939,101.26427,0
"5943","2024059127",2015-01-09,908950,4,2.75,2,FALSE,0,"3","9",2014,0,"98006",47.5538,-122.189,287.07027,268.48967,575.9986,939.063524,287.07027,0
"5944","1483300430",2014-11-25,554000,2,1,1,FALSE,0,"5","7",1968,0,"98040",47.588,-122.251,76.18046,162.58025,343.7411,836.127,76.18046,0
"5945","0291300170",2014-05-09,387000,3,2.25,2,FALSE,0,"3","7",2003,0,"98027",47.5348,-122.072,134.244835,130.99323,149.202218,119.473258,120.7739,13.470935
"5946","9117000170",2015-05-05,268643,4,2.25,2,FALSE,0,"3","7",1961,0,"98055",47.4362,-122.187,168.15443,154.21898,858.42372,858.42372,168.15443,0
"5947","0461004095",2014-07-21,514000,3,1.75,1,FALSE,0,"3","7",1954,0,"98117",47.681,-122.372,150.50286,149.57383,464.515,464.515,85.47076,65.0321
"5948","9547201850",2014-07-23,420000,2,1.75,2,FALSE,0,"3","7",1977,0,"98115",47.6787,-122.308,98.47718,163.50928,388.520346,426.42477,98.47718,0
"5949","7942100290",2014-09-10,199000,3,1.75,1,FALSE,0,"5","7",1968,0,"98042",47.3816,-122.087,97.54815,120.7739,917.045513,1002.794982,97.54815,0
"5950","4336000050",2015-03-17,225000,3,1,1,FALSE,0,"4","7",1949,0,"98188",47.4518,-122.292,93.83203,117.05778,1458.670003,910.4494,93.83203,0
"5951","2571910420",2014-08-19,320000,4,2.5,2,FALSE,0,"4","8",1993,0,"98022",47.196,-122.011,190.45115,183.01891,782.614872,784.844544,190.45115,0
"5952","8802400896",2014-10-23,204995,2,1,1,FALSE,0,"5","6",1904,0,"98031",47.4025,-122.201,90.11591,139.3545,760.411055,1165.096523,90.11591,0
"5953","3630010020",2014-12-29,376000,3,2,2,FALSE,0,"3","8",2005,0,"98029",47.5479,-121.999,143.07062,144.92868,169.733781,191.194374,143.07062,0
"5954","6793300010",2014-12-15,705000,4,2.75,2,FALSE,0,"3","9",2004,0,"98029",47.5582,-122.025,278.709,310.29602,578.042466,670.945466,278.709,0
"5955","7852020250",2014-06-02,725995,4,2.5,2,FALSE,2,"3","9",2001,0,"98065",47.5317,-121.866,296.36057,244.33489,731.053707,626.073317,296.36057,0
"5956","2473400290",2015-01-26,285000,4,2.5,1,FALSE,0,"3","7",1977,0,"98058",47.4521,-122.161,173.72861,147.71577,760.87557,850.06245,102.1933,71.53531
"5957","3328500250",2014-05-02,285000,4,2.5,2,FALSE,0,"3","8",1987,0,"98001",47.3406,-122.269,204.3866,214.60593,873.009491,852.477928,204.3866,0
"5958","0629420080",2014-08-20,731000,4,2.5,2,FALSE,0,"3","9",2005,0,"98075",47.5902,-121.988,285.21221,293.57348,551.472208,551.472208,285.21221,0
"5959","2524049215",2015-05-01,1564350,4,3.75,2,FALSE,3,"4","10",1986,0,"98040",47.5355,-122.242,346.52819,360.46364,1579.351,1444.64165,261.98646,84.54173
"5960","8663310050",2014-10-06,510000,4,2.5,1,FALSE,0,"3","7",1955,1993,"98034",47.725,-122.172,226.68332,184.87697,968.327969,720.741474,226.68332,0
"5961","4083304835",2014-10-23,620000,2,1,1,FALSE,0,"3","7",1909,0,"98103",47.6528,-122.331,91.97397,178.37376,402.455796,317.72826,91.97397,0
"5962","8155800050",2015-04-22,1110000,3,4,2,FALSE,0,"3","11",1989,0,"98053",47.6635,-122.017,386.47648,399.4829,2953.943788,3362.345376,386.47648,0
"5963","4403200255",2014-07-22,796000,4,3.5,2,FALSE,0,"3","9",2005,0,"98177",47.7022,-122.374,340.95401,141.21256,460.79888,588.540505,266.63161,74.3224
"5964","5379800500",2014-09-30,255000,3,1.5,1,FALSE,0,"3","5",1943,0,"98188",47.4565,-122.276,84.54173,146.78674,2369.0265,930.795157,84.54173,0
"5965","7010700660",2015-04-28,807000,3,2.5,2,FALSE,0,"4","9",2000,0,"98199",47.659,-122.398,180.23182,130.99323,371.612,371.612,180.23182,0
"5966","9406540190",2014-11-10,315000,4,2.5,2,FALSE,0,"3","9",2000,0,"98038",47.3774,-122.027,165.36734,246.19295,557.418,557.418,165.36734,0
"5967","1795920250",2015-02-27,637000,3,2.25,2,FALSE,0,"4","8",1986,0,"98052",47.7266,-122.103,204.3866,212.74787,683.301565,730.960804,204.3866,0
"5968","5249800010",2014-12-03,2725000,4,4.25,2.5,FALSE,2,"4","12",1906,0,"98144",47.5703,-122.28,595.50823,210.88981,4072.681714,615.94689,521.18583,74.3224
"5969","8651510420",2014-12-11,490000,3,2,1,FALSE,0,"3","8",1981,0,"98074",47.6492,-122.062,192.30921,197.88339,931.166769,900.601682,113.34166,78.96755
"5970","1422700080",2014-06-10,253000,3,1.75,1,FALSE,0,"3","7",1962,0,"98188",47.4681,-122.282,189.52212,161.65122,676.426743,699.280881,94.76106,94.76106
"5971","5468780250",2014-05-08,325900,4,2.5,2,FALSE,0,"3","8",2004,0,"98042",47.3501,-122.14,215.53496,199.74145,582.50181,582.50181,215.53496,0
"5972","3723800415",2014-10-15,425000,2,2,1,FALSE,0,"3","7",1952,0,"98118",47.5513,-122.264,133.78032,187.66406,620.313331,709.964726,80.82561,52.95471
"5973","1545800290",2014-09-05,215000,4,2.5,2,FALSE,0,"3","7",1997,0,"98038",47.3638,-122.053,157.9351,145.85771,620.127525,700.48862,157.9351,0
"5974","1545800290",2015-04-08,315000,4,2.5,2,FALSE,0,"3","7",1997,0,"98038",47.3638,-122.053,157.9351,145.85771,620.127525,700.48862,157.9351,0
"5975","2804100095",2014-05-16,724800,3,2,1,FALSE,0,"3","8",1926,2001,"98112",47.6436,-122.303,190.45115,180.23182,365.387499,371.612,109.62554,80.82561
"5976","7282300095",2014-07-09,295000,2,1,1,FALSE,0,"4","6",1953,0,"98133",47.7621,-122.358,74.3224,113.34166,603.8695,650.321,74.3224,0
"5977","0930000289",2015-03-16,509007,3,1.75,1,FALSE,0,"3","8",1951,0,"98177",47.7165,-122.361,167.2254,164.43831,707.92086,707.92086,125.41905,41.80635
"5978","2822059181",2015-04-13,306000,5,2,1.5,FALSE,0,"3","6",1910,0,"98030",47.3714,-122.177,135.63838,209.03175,15742.227544,562.899277,135.63838,0
"5979","1761100080",2014-07-17,205000,3,1.75,1,FALSE,0,"3","7",1984,0,"98023",47.2889,-122.363,119.84487,125.41905,669.83063,697.608627,119.84487,0
"5980","2953000250",2014-07-31,275000,3,1.5,1,FALSE,0,"4","7",1968,0,"98031",47.4125,-122.207,176.5157,155.14801,904.596511,904.596511,111.4836,65.0321
"5981","3416600185",2014-11-06,685000,3,1.75,1,FALSE,2,"3","8",1963,0,"98122",47.6018,-122.291,137.49644,171.87055,650.321,371.612,137.49644,0
"5982","0927200380",2015-04-20,465000,4,2.5,1,FALSE,0,"3","7",1969,0,"98034",47.7266,-122.175,194.16727,161.65122,1192.224199,1040.5136,113.34166,80.82561
"5983","7922750020",2014-07-08,560000,4,2.25,1,FALSE,0,"3","8",1968,0,"98033",47.666,-122.178,181.16085,201.59951,910.4494,910.4494,123.56099,57.59986
"5984","0259600050",2015-02-23,458500,3,1.75,1,FALSE,0,"3","7",1964,0,"98008",47.6325,-122.121,116.12875,145.85771,892.333315,892.333315,116.12875,0
"5985","3298300420",2015-03-31,354000,3,1,1,FALSE,0,"3","6",1959,0,"98008",47.6228,-122.121,91.97397,102.1933,705.13377,705.13377,91.97397,0
"5986","1310440470",2015-01-13,441000,3,2.5,2,FALSE,0,"3","9",1998,0,"98058",47.4349,-122.105,254.55422,254.55422,736.070469,818.939945,254.55422,0
"5987","3438502668",2014-08-29,194000,3,1.75,1,FALSE,0,"2","7",1952,0,"98106",47.5417,-122.357,117.05778,143.07062,974.366664,847.27536,103.12233,13.93545
"5988","5591700290",2014-05-15,316500,4,2.5,2,FALSE,0,"4","8",1991,0,"98031",47.4053,-122.189,199.74145,177.44473,632.390721,672.61772,199.74145,0
"5989","4172100050",2014-08-25,524950,3,1.75,1.5,FALSE,0,"4","7",1929,0,"98117",47.6807,-122.366,162.58025,137.49644,301.93475,334.4508,114.27069,48.30956
"5990","9275700005",2015-04-27,1052000,3,2.25,2,FALSE,4,"4","8",1983,0,"98116",47.5878,-122.381,267.56064,267.56064,565.965076,493.129124,178.37376,89.18688
"5991","1089000190",2015-04-12,925000,4,2.25,2,FALSE,0,"4","9",1975,0,"98005",47.6351,-122.165,240.61877,252.69616,1290.794282,1290.794282,240.61877,0
"5992","9523103000",2014-10-20,780000,3,1.75,1.5,FALSE,0,"4","7",1924,0,"98103",47.674,-122.35,225.75429,149.57383,420.293172,380.9023,170.01249,55.7418
